No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5,Total_Nominal_Meleset,Persentase_Simpangan (%)
377/25/09/380/X,130125.0,1,2,130125.0,121246.85374733305,0.0,8878.146252666958,0.0,0.0,0.0,0.0,0.0,0.0,8878.146252666953,6.82
208/25/09/019/X,228125.0,1,1,228125.0,228125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974/25/09/631/X,228125.0,1,1,228125.0,228125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973/26/01/505/VA,55125.0,1,2,55125.0,51759.502833953484,0.0,3365.4971660465158,0.0,0.0,0.0,0.0,0.0,0.0,3365.497166046516,6.11
671/25/10/879/X,1594625.0,1,1,1594625.0,1594625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259/25/10/881/X,122625.0,1,2,122625.0,112979.57613456134,0.0,9645.423865438655,0.0,0.0,0.0,0.0,0.0,0.0,9645.423865438657,7.87
511/25/10/916/X,295125.0,1,2,295125.0,282230.75693320844,0.0,12894.243066791561,0.0,0.0,0.0,0.0,0.0,0.0,12894.243066791561,4.37
192/26/01/386/X,1067625.0,1,2,1067625.0,1007586.3445427067,0.0,60038.65545729318,0.0,0.0,0.0,0.0,0.0,0.0,60038.65545729322,5.62
862/25/10/222/X,120125.0,1,2,120125.0,111564.94659174485,0.0,8560.053408255135,0.0,0.0,0.0,0.0,0.0,0.0,8560.05340825514,7.13
117/26/01/220/X,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
003357/24/MKS,275000.0,1,1,275000.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348/25/08/596/X,316875.0,1,1,316875.0,316875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605/25/10/304/VIII,830125.0,1,1,830125.0,830125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558/25/10/680/X,280125.0,1,3,280125.0,260271.64255581607,0.0,15812.619192784501,0.0,4040.7382513994285,0.0,0.0,0.0,0.0,19853.35744418393,7.09
201/25/10/848/VX,95125.0,1,2,95125.0,92459.30048090527,0.0,2665.699519094738,0.0,0.0,0.0,0.0,0.0,0.0,2665.6995190947364,2.8
001813/26/SBY,1241000.0,1,1,1241000.0,1241000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513/25/10/390/X,230375.0,2,2,220375.0,223111.07142857142,10000.0,7263.928571428571,0.0,0.0,0.0,0.0,0.0,0.0,2736.071428571425,1.19
785/26/01/184/VA,230125.0,1,2,230125.0,218293.3775028059,0.0,11831.622497194081,0.0,0.0,0.0,0.0,0.0,0.0,11831.62249719409,5.14
025/25/10/821/VA,439250.0,1,1,439250.0,439250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
092/25/09/058/X,616125.0,1,2,616125.0,570714.5280275281,0.0,45410.47197247198,0.0,0.0,0.0,0.0,0.0,0.0,45410.47197247195,7.37
241/25/09/410/X,2282625.0,1,1,2282625.0,2282625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106/25/08/970/X,115625.0,1,1,115625.0,115625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032633/25/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508/25/08/872/VX,77500.0,1,1,77500.0,77500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884/25/10/078/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
360/24/09/701/X,162625.0,1,3,162625.0,139352.75045885862,0.0,20030.10712007149,0.0,3242.1424210699015,0.0,0.0,0.0,0.0,23272.24954114139,14.31
923/25/10/441/X,280125.0,1,3,280125.0,260271.64255581607,0.0,15812.619192784501,0.0,4040.7382513994285,0.0,0.0,0.0,0.0,19853.35744418393,7.09
253/25/09/310/X,833625.0,1,1,833625.0,833625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199/25/08/235/X,601125.0,1,1,601125.0,601125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264/25/12/603/X,1837625.0,2,2,12500.0,1805224.9999999998,1825125.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,1792725.0,97.56
040358/25/SBY,73000.0,1,2,73000.0,72221.97845819911,0.0,778.0215418008826,0.0,0.0,0.0,0.0,0.0,0.0,778.0215418008854,1.07
041047/25/SBY,146000.0,1,1,146000.0,146000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034378/25/SBY,25000.0,1,2,25000.0,17472.580361173066,0.0,7527.419638826931,0.0,0.0,0.0,0.0,0.0,0.0,7527.419638826932,30.11
257/25/09/833/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694/25/09/652/X,1518375.0,1,1,1518375.0,1518375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328/25/07/693/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658/25/10/584/X,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
005615/26/JKT,311375.0,1,1,311375.0,311375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542/25/11/189/X,57625.0,1,2,57625.0,51509.461647513126,0.0,6115.538352486873,0.0,0.0,0.0,0.0,0.0,0.0,6115.538352486874,10.61
964/24/09/917/X,292625.0,1,2,292625.0,262841.3289833652,0.0,29783.6710166348,0.0,0.0,0.0,0.0,0.0,0.0,29783.671016634795,10.18
281/25/10/094/X,60625.0,1,1,60625.0,60625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880/25/09/800/X,559875.0,1,1,559875.0,559875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544/25/09/675/XR1,1179750.0,1,2,1179750.0,1105860.8118183664,0.0,0.0,0.0,73889.18818163355,0.0,0.0,0.0,0.0,73889.18818163357,6.26
856/25/07/134/X,716125.0,1,1,716125.0,716125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
084/25/10/119/X,442625.0,1,2,442625.0,386255.5336774994,0.0,56369.46632250058,0.0,0.0,0.0,0.0,0.0,0.0,56369.46632250059,12.74
036734/25/SBY,507750.0,1,1,507750.0,507750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003189/26/JKT,146375.0,1,1,146375.0,146375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035546/25/SBY,263500.0,1,1,263500.0,263500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250/25/10/862/VZ,307625.0,1,1,307625.0,307625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392/25/11/201/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
595/26/01/368/VC,19625.0,1,1,19625.0,19625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524/25/11/359/X,25125.0,1,2,25125.0,23500.197070514187,0.0,1624.8029294858163,0.0,0.0,0.0,0.0,0.0,0.0,1624.8029294858147,6.47
742/25/10/820/X,40125.0,1,2,40125.0,36804.673190273,0.0,3320.3268097269965,0.0,0.0,0.0,0.0,0.0,0.0,3320.326809726997,8.27
814/25/10/023/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
034867/24/SBY,370000.0,1,1,370000.0,370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278/25/10/843/VX,1253400.0,1,1,1253400.0,1253400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034340/25/SBY,413250.0,1,1,413250.0,413250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672/25/11/622/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
801/25/12/134/X,217625.0,1,2,217625.0,210495.39718867332,0.0,7129.602811326682,0.0,0.0,0.0,0.0,0.0,0.0,7129.602811326681,3.28
785/25/09/114/VN,384375.0,1,1,384375.0,384375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773/25/08/281/X,5585125.0,1,1,5585125.0,5585125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163/25/06/763/X,618625.0,1,1,618625.0,618625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225/25/10/501/X,342625.0,1,2,342625.0,325158.68050469656,0.0,17466.319495303393,0.0,0.0,0.0,0.0,0.0,0.0,17466.319495303418,5.1
159/25/10/327/VZ,368875.0,1,1,368875.0,368875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949/25/11/511/X,110125.0,1,2,110125.0,103634.48928064719,0.0,6490.510719352823,0.0,0.0,0.0,0.0,0.0,0.0,6490.5107193528165,5.89
768/25/10/676/X,55000.0,2,2,5000.0,51642.134346801664,50000.0,3357.8656531983374,0.0,0.0,0.0,0.0,0.0,0.0,46642.134346801664,84.8
002295/26/SBY,274971.0,1,1,274971.0,274971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043075/25/JKT,93875.0,1,1,93875.0,93875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323/25/10/031/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758/25/10/924/X,462625.0,1,1,462625.0,462625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000820/25/JYP,113750.0,1,1,113750.0,113750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317/25/11/923/X,207625.0,2,2,207625.0,197583.88232583995,207625.0,10041.11767416004,0.0,0.0,0.0,0.0,0.0,0.0,103812.5,50.0
219/26/01/222/X,180125.0,1,2,180125.0,171808.72155451128,0.0,8316.278445488715,0.0,0.0,0.0,0.0,0.0,0.0,8316.278445488715,4.62
040328/25/SBY,131750.0,1,2,131750.0,129662.97260491508,0.0,2087.0273950849146,0.0,0.0,0.0,0.0,0.0,0.0,2087.0273950849187,1.58
036258/24/SBY,805000.0,1,1,805000.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812/25/10/629/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040907/25/SBY,110500.0,1,2,110500.0,107415.96710501595,0.0,3084.032894984037,0.0,0.0,0.0,0.0,0.0,0.0,3084.0328949840423,2.79
472/25/11/389/X,360125.0,1,1,360125.0,360125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370/26/02/940/X,563068.0,1,2,563068.0,353257.98930077674,0.0,209810.01069922326,0.0,0.0,0.0,0.0,0.0,0.0,209810.01069922326,37.26
797/25/10/504/VX,92625.0,1,2,92625.0,87617.74165764869,0.0,5007.2583423513115,0.0,0.0,0.0,0.0,0.0,0.0,5007.258342351312,5.41
014/25/11/474/XR3,15375.0,4,1,15000.0,15375.0,15000.0,0.0,375.0,0.0,375.0,0.0,0.0,0.0,8062.5,52.44
040874/25/SBY,321000.0,1,1,321000.0,321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382/26/01/193/X,150125.0,1,2,150125.0,141844.76552330476,0.0,8280.234476695248,0.0,0.0,0.0,0.0,0.0,0.0,8280.234476695246,5.52
616/25/10/712/VX,32250.0,2,2,25000.0,28069.740699047685,7250.0,4180.259300952314,0.0,0.0,0.0,0.0,0.0,0.0,3069.740699047685,9.52
958/25/11/115/VZ,290125.0,1,2,290125.0,234492.9189882435,0.0,55632.081011756505,0.0,0.0,0.0,0.0,0.0,0.0,55632.0810117565,19.18
279/25/08/610/VZ,1517625.0,1,1,1517625.0,1517625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441/25/09/905/X,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
282/25/10/628/X,685875.0,1,1,685875.0,685875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543/25/09/371/X,2123000.0,1,2,2123000.0,2052992.8125705314,0.0,70007.18742946876,0.0,0.0,0.0,0.0,0.0,0.0,70007.18742946869,3.3
828/26/01/063/X,280125.0,1,3,280125.0,260271.64255581607,0.0,15812.619192784501,0.0,4040.7382513994285,0.0,0.0,0.0,0.0,19853.35744418393,7.09
755/24/12/408/X,300625.0,1,2,300625.0,223091.80555555547,0.0,77533.19444444448,0.0,0.0,0.0,0.0,0.0,0.0,77533.1944444445,25.79
808/25/10/954/X,411875.0,1,1,411875.0,411875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586/25/12/833/X,1167625.0,1,3,1167625.0,1143125.0,0.0,12250.000000000011,0.0,12250.000000000011,0.0,0.0,0.0,0.0,24500.000000000015,2.1
036270/25/SBY,134250.0,1,1,134250.0,134250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962/24/09/465/X,167625.0,1,2,167625.0,158151.00174048668,0.0,9473.99825951331,0.0,0.0,0.0,0.0,0.0,0.0,9473.998259513315,5.65
036601/25/SBY,228000.0,1,1,228000.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827/25/09/709/VZ,111375.0,1,2,111375.0,109588.27503565919,0.0,1786.7249643407984,0.0,0.0,0.0,0.0,0.0,0.0,1786.7249643408063,1.6
243/25/10/943/VN,266125.0,1,1,266125.0,266125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644/26/01/463/X,95125.0,1,2,95125.0,92459.30048090527,0.0,2665.699519094738,0.0,0.0,0.0,0.0,0.0,0.0,2665.6995190947364,2.8
002351/25/BIT,25000.0,1,2,25000.0,17472.580361173066,0.0,7527.419638826931,0.0,0.0,0.0,0.0,0.0,0.0,7527.419638826932,30.11
039218/24/SBY,119250.0,1,2,119250.0,112490.84855742473,0.0,6759.151442575275,0.0,0.0,0.0,0.0,0.0,0.0,6759.151442575272,5.67
832/25/09/425/X,493625.0,1,1,493625.0,493625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
080/25/08/785/X,839125.0,1,1,839125.0,839125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884/25/09/987/X,276125.0,1,1,251125.0,276125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,4.53
015/25/08/865/X,85625.0,1,1,85625.0,85625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857/25/08/520/VZ,912625.0,1,1,912625.0,912625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039263/25/JKT,218000.0,1,1,218000.0,218000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529/25/09/581/VZ,542625.0,1,1,542625.0,542625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400/25/11/601/VZ,655125.0,1,1,655125.0,655125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794/25/10/282/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
823/25/11/435/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
676/25/11/914/X,32625.0,2,2,15125.0,27283.98067427945,17500.0,5341.019325720549,0.0,0.0,0.0,0.0,0.0,0.0,12158.98067427945,37.27
612/25/12/993/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
040381/25/SBY,119250.0,1,2,119250.0,112490.84855742473,0.0,6759.151442575275,0.0,0.0,0.0,0.0,0.0,0.0,6759.151442575272,5.67
896/26/01/890/X,167875.0,1,2,167875.0,128123.5569885289,0.0,39751.44301147112,0.0,0.0,0.0,0.0,0.0,0.0,39751.443011471114,23.68
647/25/09/777/VZ,55125.0,1,2,55125.0,51759.502833953484,0.0,3365.4971660465158,0.0,0.0,0.0,0.0,0.0,0.0,3365.497166046516,6.11
003621/24/MKS,277500.0,1,1,277500.0,277500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001332/26/SBY,131750.0,1,2,131750.0,129662.97260491508,0.0,2087.0273950849146,0.0,0.0,0.0,0.0,0.0,0.0,2087.0273950849187,1.58
278/25/11/519/VY,726125.0,1,1,726125.0,726125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538/25/09/515/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
021/25/09/236/X,1494125.0,1,1,1494125.0,1494125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292/25/09/107/X,435125.0,1,1,435125.0,435125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047894/25/SBY,73000.0,1,2,73000.0,72221.97845819911,0.0,778.0215418008826,0.0,0.0,0.0,0.0,0.0,0.0,778.0215418008854,1.07
040694/25/SBY,251750.0,1,1,251750.0,251750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215/25/12/418/X,180125.0,1,2,180125.0,171808.72155451128,0.0,8316.278445488715,0.0,0.0,0.0,0.0,0.0,0.0,8316.278445488715,4.62
138/25/12/216/X,200125.0,1,2,200125.0,189661.6747676174,0.0,10463.3252323826,0.0,0.0,0.0,0.0,0.0,0.0,10463.325232382602,5.23
070/25/12/442/VA,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
297/25/10/947/X,2572625.0,1,1,2572625.0,2572625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324/25/09/241/X,27625.0,1,2,27625.0,26348.90783121158,0.0,1276.0921687884186,0.0,0.0,0.0,0.0,0.0,0.0,1276.0921687884183,4.62
495/25/11/078/X,20125.0,1,2,20125.0,19629.713443104203,0.0,495.2865568957983,0.0,0.0,0.0,0.0,0.0,0.0,495.28655689579756,2.46
617/26/01/324/X,1509375.0,1,1,1509375.0,1509375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039509/25/SBY,538500.0,1,1,538500.0,538500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229/26/01/463/X,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
030630/25/SBY,391000.0,1,1,391000.0,391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926/25/08/265/VZ,610125.0,1,1,610125.0,610125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648/25/10/180/X,1673375.0,1,1,1673375.0,1673375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038414/25/JKT,435375.0,1,1,435375.0,435375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012/25/10/743/X,1920625.0,1,1,1920625.0,1920625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048434/25/SBY,233000.0,1,1,233000.0,233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001602/26/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737/25/11/535/VZ,1505125.0,1,3,1505125.0,1346665.7365460342,0.0,134969.30435155958,0.0,23489.959102406363,0.0,0.0,0.0,0.0,158459.26345396586,10.53
002079/26/SBY,172943.0,1,1,172943.0,172943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042/25/08/724/X,254125.0,1,2,254125.0,231022.72727272726,0.0,23102.272727272728,0.0,0.0,0.0,0.0,0.0,0.0,23102.27272727273,9.09
044434/25/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742/25/08/776/X,628625.0,1,1,628625.0,628625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681/25/07/112/X,946125.0,1,2,946125.0,925995.612194316,0.0,20129.387805684073,0.0,0.0,0.0,0.0,0.0,0.0,20129.38780568404,2.13
168/25/09/495/X,713625.0,1,2,713625.0,699347.4929836871,0.0,14277.507016312931,0.0,0.0,0.0,0.0,0.0,0.0,14277.507016312922,2.0
182/25/09/553/X,250125.0,1,2,250125.0,216544.3276218482,0.0,33580.672378151816,0.0,0.0,0.0,0.0,0.0,0.0,33580.67237815181,13.43
130/25/08/191/X,175125.0,1,2,175125.0,163577.24019017242,0.0,11547.759809827565,0.0,0.0,0.0,0.0,0.0,0.0,11547.75980982757,6.59
503/25/11/300/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042/25/08/479/LI,148625.0,1,1,148625.0,148625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317/25/09/972/X,12625.0,1,1,12625.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533/25/09/495/X,70125.0,1,2,70125.0,58971.29830242185,0.0,11153.70169757815,0.0,0.0,0.0,0.0,0.0,0.0,11153.701697578152,15.91
647/25/10/156/X,75125.0,1,2,75125.0,72192.85584969052,0.0,2932.1441503094757,0.0,0.0,0.0,0.0,0.0,0.0,2932.1441503094793,3.9
035389/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356/25/12/112/VA,182625.0,1,1,182625.0,182625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036268/25/SBY,266000.0,1,1,266000.0,266000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027926/25/SBY,228000.0,1,1,228000.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566/25/07/464/X,1223875.0,1,1,1223875.0,1223875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537/25/10/706/X,22625.0,1,2,22625.0,21313.234036832437,0.0,1311.765963167565,0.0,0.0,0.0,0.0,0.0,0.0,1311.7659631675642,5.8
110/25/09/678/X,417625.0,1,2,417625.0,379242.5827373965,0.0,38382.417262603514,0.0,0.0,0.0,0.0,0.0,0.0,38382.41726260352,9.19
767/25/06/314/VLC,387125.0,1,1,387125.0,387125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001515/25/BMS,127000.0,1,1,127000.0,127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036264/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174/25/12/871/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
735/25/09/783/X,419375.0,1,1,419375.0,419375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568/25/12/978/VA,12625.0,1,1,12625.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036037/25/JKT,110125.0,1,1,110125.0,110125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000002/26/NBR,652500.0,1,1,652500.0,652500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399/25/08/772/X,593625.0,1,1,593625.0,593625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043/25/09/599/X,1118125.0,1,1,1118125.0,1118125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903/25/09/416/X,412625.0,1,1,412625.0,412625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901/25/09/638/VA,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
002397/25/BIT,51750.0,1,1,51750.0,51750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240/25/10/322/VA,287625.0,1,2,287625.0,261820.258328069,0.0,25804.741671931017,0.0,0.0,0.0,0.0,0.0,0.0,25804.741671931006,8.97
041/25/09/309/X,1095125.0,2,1,72500.0,1095125.0,1022625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022625.0,93.38
312/25/09/755/X,80125.0,2,2,65000.0,73903.03246561892,15125.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,8903.032465618919,11.11
039513/24/SBY,215500.0,1,1,215500.0,215500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359/25/09/416/VA,185125.0,2,2,85125.0,177808.1716805058,100000.00000000001,7316.828319494214,0.0,0.0,0.0,0.0,0.0,0.0,92683.1716805058,50.07
176/25/11/404/VZ,721375.0,1,1,721375.0,721375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640/25/07/512/X,324375.0,2,1,274375.0,324375.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.41
297/25/11/564/X,1947625.0,1,2,1947625.0,1775947.628526444,0.0,171677.37147355577,0.0,0.0,0.0,0.0,0.0,0.0,171677.37147355586,8.81
456/25/10/829/X,261875.0,1,1,261875.0,261875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626/25/09/659/VA,427625.0,1,2,427625.0,369184.3004343073,0.0,0.0,0.0,58440.69956569269,0.0,0.0,0.0,0.0,58440.69956569269,13.67
