No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5
794/25/09/807/VZ,200125.0,1,2,200125.0,187985.4503608517,0.0,12139.549639148281,0.0,0.0,0.0,0.0,0.0,0.0
424/25/09/594/X,172625.0,1,2,172625.0,136172.22321150659,0.0,36452.7767884934,0.0,0.0,0.0,0.0,0.0,0.0
275/25/10/938/X,719875.0,1,1,719875.0,719875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133/26/01/056/X,481010.0,1,1,481010.0,481010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306/25/09/507/X,303125.0,1,1,303125.0,303125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820/25/12/008/X,20125.0,1,2,20125.0,19591.561223907862,0.0,533.4387760921394,0.0,0.0,0.0,0.0,0.0,0.0
938/25/10/445/X,101875.0,1,1,101875.0,101875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000300/25/MKE,112250.0,1,1,112250.0,112250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044299/25/SBY,292250.0,1,1,292250.0,292250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131/25/09/635/VN,559875.0,1,1,559875.0,559875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
094/25/09/128/X,367625.0,1,2,367625.0,356054.51888834505,0.0,11570.481111654955,0.0,0.0,0.0,0.0,0.0,0.0
967/25/11/210/VZ,709875.0,1,1,709875.0,709875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151/25/12/939/X,246250.0,1,1,246250.0,246250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432/25/12/715/VF,5205125.0,1,1,5205125.0,5205125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
049/25/09/408/X,125875.0,1,1,125875.0,125875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720/25/11/180/X,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307/26/01/758/X,250125.0,1,2,250125.0,230538.5054773472,0.0,19586.494522652774,0.0,0.0,0.0,0.0,0.0,0.0
307/25/10/365/X,2606500.0,1,1,2606500.0,2606500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718/25/09/368/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037206/24/SBY,185000.0,1,1,185000.0,185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220/25/12/178/X,220125.0,1,2,220125.0,217854.70249074575,0.0,2270.2975092542615,0.0,0.0,0.0,0.0,0.0,0.0
776/25/12/225/X,15125.0,1,2,15125.0,14860.96834012647,0.0,264.03165987353077,0.0,0.0,0.0,0.0,0.0,0.0
487/25/09/142/X,905125.0,1,2,905125.0,821748.6357422589,0.0,83376.36425774115,0.0,0.0,0.0,0.0,0.0,0.0
106/25/12/362/X,2589813.0,1,3,2589813.0,1295607.0695668198,0.0,1219172.250052476,0.0,75033.68038070416,0.0,0.0,0.0,0.0
018/25/11/775/X,2555125.0,2,1,2545125.0,2555125.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642/25/10/178/X,580125.0,1,2,580125.0,571890.7979726269,0.0,8234.202027373107,0.0,0.0,0.0,0.0,0.0,0.0
036700/25/SBY,13875.0,1,1,13875.0,13875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854/25/10/599/X,2282188.0,1,1,2282188.0,2282188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
026/25/09/075/X,1280125.0,1,3,1280125.0,1144762.8418960983,0.0,70738.92034978667,0.0,64623.23775411516,0.0,0.0,0.0,0.0
042055/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309/25/09/688/X,492625.0,1,1,492625.0,492625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043283/25/JKT,108875.0,1,1,108875.0,108875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522/25/12/660/X,330125.0,1,1,330125.0,330125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670/25/10/340/X,200125.0,1,2,200125.0,187985.4503608517,0.0,12139.549639148281,0.0,0.0,0.0,0.0,0.0,0.0
745/25/09/517/X,167625.0,1,2,167625.0,157099.47764774677,0.0,10525.522352253249,0.0,0.0,0.0,0.0,0.0,0.0
328/25/08/150/X,90625.0,1,2,90625.0,66053.24330868908,0.0,24571.756691310904,0.0,0.0,0.0,0.0,0.0,0.0
044296/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000022/26/BPN,146500.0,1,1,146500.0,146500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329/25/10/459/X,125125.0,1,2,125125.0,120310.45515867024,0.0,4814.544841329766,0.0,0.0,0.0,0.0,0.0,0.0
755/25/09/555/X,192625.0,1,2,192625.0,179475.64911324537,0.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
035510/25/SBY,170900.0,1,1,170900.0,170900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315/25/11/668/VZ,3442625.0,1,2,3442625.0,3246481.0557704354,0.0,196143.94422956434,0.0,0.0,0.0,0.0,0.0,0.0
015/25/08/865/X,85625.0,1,1,85625.0,85625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002720/25/SMGR1,1066000.0,1,1,1066000.0,1066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302/25/11/633/X,92625.0,1,2,92625.0,87048.72611923653,0.0,5576.273880763482,0.0,0.0,0.0,0.0,0.0,0.0
984/25/12/988/X,2105125.0,1,3,2105125.0,2005295.108914796,0.0,21173.0916963323,0.0,78656.79938887147,0.0,0.0,0.0,0.0
067/26/01/428/VZ,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
446/25/10/594/X,97625.0,2,2,45125.0,83222.21977110459,52500.0,14402.780228895412,0.0,0.0,0.0,0.0,0.0,0.0
880/25/10/427/X,85125.0,1,2,85125.0,73356.73963630552,0.0,11768.260363694471,0.0,0.0,0.0,0.0,0.0,0.0
774/25/06/038/X,340625.0,2,1,328125.0,340625.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000384/25/GTO,8875.0,1,2,8875.0,8451.678406875475,0.0,423.3215931245263,0.0,0.0,0.0,0.0,0.0,0.0
308/25/10/947/VZ,661375.0,1,1,661375.0,661375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393/25/10/756/VLC,155125.0,1,2,155125.0,149665.45449612904,0.0,5459.54550387096,0.0,0.0,0.0,0.0,0.0,0.0
645/25/11/235/X,138125.0,1,1,138125.0,138125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043416/25/JKT,771125.0,1,1,771125.0,771125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981/25/11/033/X,662625.0,2,1,25000.0,662625.0,637625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617/25/07/226/VX,188450.0,1,1,188450.0,188450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762/25/10/045/XXXI,801375.0,1,1,801375.0,801375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789/25/11/024/X,67625.0,1,2,67625.0,60995.45472262741,0.0,6629.5452773725865,0.0,0.0,0.0,0.0,0.0,0.0
144/25/09/383/VZ,610125.0,1,1,610125.0,610125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107/25/09/343/X,812875.0,1,1,812875.0,812875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633/25/12/030/X,227625.0,1,2,227625.0,203076.6666666667,0.0,24548.333333333325,0.0,0.0,0.0,0.0,0.0,0.0
713/26/01/375/VA,197875.0,1,1,197875.0,197875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187/25/10/422/X,317125.0,2,2,170000.0,187654.99999999985,147125.0,129470.00000000015,0.0,0.0,0.0,0.0,0.0,0.0
760/26/01/710/X,95125.0,1,2,95125.0,91859.98610484028,0.0,3265.0138951597246,0.0,0.0,0.0,0.0,0.0,0.0
629/26/01/924/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
765/25/12/693/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
199/25/09/227/VARM1,-227500.0,0,0,-227500.0,-227500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
897/25/07/121/X,882875.0,1,1,882875.0,882875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487/25/10/447/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
916/25/11/445/X,857500.0,1,2,857500.0,701008.2653547593,0.0,156491.7346452407,0.0,0.0,0.0,0.0,0.0,0.0
467/26/01/989/X,260125.0,1,1,260125.0,260125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558/25/09/162/X,333125.0,1,1,333125.0,333125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333/25/09/924/X,457625.0,2,1,442625.0,457625.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463/25/10/151/XR1,185125.0,1,2,185125.0,171177.65880420298,0.0,13947.341195797022,0.0,0.0,0.0,0.0,0.0,0.0
034896/25/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218/25/10/785/X,610375.0,1,1,610375.0,610375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006871/26/SBY,197471.0,2,1,135000.0,197471.0,62471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
075/25/11/263/X,180125.0,1,2,180125.0,168168.7736070722,0.0,11956.226392927822,0.0,0.0,0.0,0.0,0.0,0.0
012/25/10/743/X,1920625.0,1,1,1920625.0,1920625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634/25/10/483/X,60000.0,1,2,60000.0,58855.93900532314,0.0,1144.0609946768616,0.0,0.0,0.0,0.0,0.0,0.0
583/25/11/860/X,92625.0,1,2,92625.0,87048.72611923653,0.0,5576.273880763482,0.0,0.0,0.0,0.0,0.0,0.0
001954/25/MKS,5250.0,1,1,5250.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733/25/11/198/X,205125.0,1,2,205125.0,199240.52338929294,0.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
050/26/01/800/X,367625.0,1,2,367625.0,356054.51888834505,0.0,11570.481111654955,0.0,0.0,0.0,0.0,0.0,0.0
129/25/10/002/X,1332625.0,1,1,1332625.0,1332625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033832/25/SBY,646125.0,1,1,646125.0,646125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002374/26/SBY,566164.0,1,1,566164.0,566164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293/25/11/146/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905/24/09/054/XRM1,-20000.0,0,0,-20000.0,-20000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
000864/25/SDA,75500.0,1,1,75500.0,75500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577/25/10/485/X,532875.0,1,2,532875.0,518125.0,0.0,14749.999999999987,0.0,0.0,0.0,0.0,0.0,0.0
040391/25/SBY,337500.0,1,1,337500.0,337500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041/25/09/199/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156/25/09/931/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
002587/25/BIT,6250.0,1,2,6250.0,6161.432482574472,0.0,88.56751742552882,0.0,0.0,0.0,0.0,0.0,0.0
243/25/12/480/X,375125.0,1,1,375125.0,375125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632/25/08/670/X,271125.0,1,1,271125.0,271125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476/25/09/714/X,558625.0,1,1,558625.0,558625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647/26/01/800/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
047788/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363/25/10/497/X,280125.0,1,3,280125.0,258596.19706838884,0.0,16874.411277199433,0.0,4654.391654411735,0.0,0.0,0.0,0.0
280/25/12/815/X,1790125.0,2,1,45000.0,1790125.0,1745125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813/25/08/211/VZ,111375.0,1,2,111375.0,109518.28029997807,0.0,1856.719700021937,0.0,0.0,0.0,0.0,0.0,0.0
161/25/10/543/VZ,170125.0,1,4,170125.0,155734.77517935852,0.0,6714.619804217217,0.0,3837.8025082121303,0.0,3837.8025082121303,0.0,0.0
034772/24/SBY,558750.0,1,1,558750.0,558750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109/25/10/143/X,112625.0,1,2,112625.0,111258.27794100744,0.0,1366.7220589925562,0.0,0.0,0.0,0.0,0.0,0.0
037/25/10/243/X,226125.0,1,1,226125.0,226125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783/25/09/923/X,705125.0,1,2,705125.0,665825.1092620887,0.0,39299.89073791127,0.0,0.0,0.0,0.0,0.0,0.0
005210/25/MKS,88750.0,1,1,88750.0,88750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039239/25/SBY,109250.0,1,1,109250.0,109250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458/25/12/277/VA,37625.0,1,2,37625.0,36104.923589086306,0.0,1520.0764109136944,0.0,0.0,0.0,0.0,0.0,0.0
040409/25/SBY,342000.0,1,1,342000.0,342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371/25/11/057/VZ,661375.0,1,1,661375.0,661375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
088/25/08/544/X,833625.0,1,1,833625.0,833625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920/25/09/652/XR1,4935125.0,3,1,4910125.0,4935125.0,17500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0
002754/26/SBY,132721.0,1,1,132721.0,132721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915/25/10/034/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176/25/10/777/XXXI,377125.0,1,1,377125.0,377125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050/25/10/296/XRM1,-20000.0,0,0,-20000.0,-20000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
374/25/09/402/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045482/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362/26/01/572/VC,380000.0,1,2,380000.0,372149.6103188712,0.0,7850.389681128805,0.0,0.0,0.0,0.0,0.0,0.0
039/25/09/414/VF,493875.0,1,1,493875.0,493875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000335/25/GTO,776250.0,1,1,776250.0,776250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624/25/10/674/X,246250.0,1,1,246250.0,246250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047582/25/SBY,1034125.0,1,1,1034125.0,1034125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386/25/10/672/X,50125.0,1,2,50125.0,46575.82619363414,0.0,3549.1738063658568,0.0,0.0,0.0,0.0,0.0,0.0
843/25/09/822/X,721875.0,1,1,721875.0,721875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372/25/09/754/XXXI,829875.0,1,2,829875.0,786215.5571120492,0.0,43659.44288795082,0.0,0.0,0.0,0.0,0.0,0.0
540/25/10/802/X,145125.0,1,4,145125.0,134836.56407142425,0.0,6081.431177286752,0.0,2103.502375644505,0.0,2103.502375644505,0.0,0.0
805/25/11/744/VA,50125.0,1,2,50125.0,46575.82619363414,0.0,3549.1738063658568,0.0,0.0,0.0,0.0,0.0,0.0
644/25/07/056/XRM1,-40000.0,0,0,-40000.0,-40000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
001072/26/SBY,174650.0,1,1,174650.0,174650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651/25/07/455/X,375625.0,1,1,375625.0,375625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937/25/12/930/XR1,355125.0,1,2,330125.0,328282.0248671283,0.0,26842.97513287175,0.0,0.0,0.0,0.0,0.0,0.0
099/25/08/924/VZ,291375.0,1,1,291375.0,291375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689/25/12/549/XRM1,-15000.0,0,0,-15000.0,-15000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
306/25/10/569/X,65125.0,2,2,30000.0,53485.74496866563,35125.0,11639.255031334376,0.0,0.0,0.0,0.0,0.0,0.0
044777/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041834/25/SBY,25000.0,1,2,25000.0,18147.02499602395,0.0,6852.975003976051,0.0,0.0,0.0,0.0,0.0,0.0
447/25/10/541/X,192625.0,1,2,192625.0,179475.64911324537,0.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
370/25/10/255/X,246250.0,1,1,246250.0,246250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553/25/10/960/VZ,55125.0,2,2,37625.0,52388.20095528232,17500.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
037994/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047315/25/SBY,346000.0,1,1,346000.0,346000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476/26/01/452/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
306/25/08/345/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
115/25/10/309/X,299375.0,1,1,299375.0,299375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496/25/10/754/X,378625.0,1,1,378625.0,378625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426/25/09/649/X,2021125.0,1,1,2021125.0,2021125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
061/25/10/621/VLD,103875.0,1,1,103875.0,103875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227/25/10/431/X,678625.0,1,1,678625.0,678625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030/26/01/263/X,437481.0,1,1,437481.0,437481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338/25/10/754/X,142875.0,1,2,142875.0,131682.6567356169,0.0,11192.343264383077,0.0,0.0,0.0,0.0,0.0,0.0
797/25/10/828/X,644875.0,1,2,644875.0,589426.7040867403,0.0,55448.2959132597,0.0,0.0,0.0,0.0,0.0,0.0
872/25/10/013/X,40125.0,1,2,40125.0,37102.105624855285,0.0,3022.8943751447146,0.0,0.0,0.0,0.0,0.0,0.0
002105/25/BIT,396000.0,1,2,396000.0,356493.81267682434,0.0,39506.18732317565,0.0,0.0,0.0,0.0,0.0,0.0
937/25/10/582/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856/26/01/599/X,530125.0,1,2,530125.0,519310.33749898087,0.0,10814.662501019126,0.0,0.0,0.0,0.0,0.0,0.0
945/25/09/925/X,972625.0,2,1,180000.0,972625.0,792625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
075/25/10/851/X,246625.0,2,1,239125.0,246625.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388/25/10/027/VD,205125.0,1,2,205125.0,199240.52338929294,0.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
621/26/01/600/X,153471.0,1,1,153471.0,153471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661/25/09/512/XRM1,-145000.0,0,0,-145000.0,-145000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
032/25/09/970/X,402125.0,1,2,402125.0,360043.3861175175,0.0,42081.61388248248,0.0,0.0,0.0,0.0,0.0,0.0
995/25/12/631/X,72625.0,1,2,72625.0,58819.416142281436,0.0,13805.583857718562,0.0,0.0,0.0,0.0,0.0,0.0
911/26/02/514/X,14077625.0,2,1,2500000.0,14077625.0,11282625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644/25/08/194/X,543625.0,1,1,543625.0,543625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849/25/10/568/X,512625.0,1,1,512625.0,512625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535/25/11/894/X,405125.0,1,2,405125.0,378985.7589133883,0.0,26139.241086611724,0.0,0.0,0.0,0.0,0.0,0.0
043131/25/SBY,236000.0,1,1,236000.0,236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045681/25/SBY,445438.0,1,1,445438.0,445438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723/25/12/871/X,805125.0,1,2,805125.0,718851.2248487291,0.0,86273.77515127095,0.0,0.0,0.0,0.0,0.0,0.0
028020/25/SBY,782000.0,1,2,782000.0,655088.1765018607,0.0,126911.82349813927,0.0,0.0,0.0,0.0,0.0,0.0
104/25/09/760/VX,389700.0,1,1,389700.0,389700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816/25/11/091/X,280125.0,2,3,160000.0,258596.19706838884,120125.0,16874.411277199433,0.0,4654.391654411735,0.0,0.0,0.0,0.0
576/25/12/113/X,153125.0,1,1,153125.0,153125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
087/25/12/695/X,40125.0,1,2,40125.0,37102.105624855285,0.0,3022.8943751447146,0.0,0.0,0.0,0.0,0.0,0.0
242/25/11/652/X,112625.0,1,2,112625.0,111258.27794100744,0.0,1366.7220589925562,0.0,0.0,0.0,0.0,0.0,0.0
782/25/06/722/X,361875.0,2,1,330625.0,361875.0,31250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357/25/10/605/X,362625.0,2,2,10000.0,324634.57115483977,352625.0,37990.4288451602,0.0,0.0,0.0,0.0,0.0,0.0
040422/25/SBY,171000.0,1,2,171000.0,159989.72585244937,0.0,11010.274147550645,0.0,0.0,0.0,0.0,0.0,0.0
643/25/07/481/VZ,243875.0,1,1,243875.0,243875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926/25/08/742/X,3902875.0,1,1,3902875.0,3902875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036258/24/SBY,805000.0,1,1,805000.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531/25/08/421/X,336875.0,1,1,336875.0,336875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785/25/10/796/LI,220375.0,1,1,220375.0,220375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040654/25/SBY,115500.0,1,1,115500.0,115500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000456/25/BAU,959250.0,1,1,959250.0,959250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615/25/11/286/X,355125.0,1,2,355125.0,328282.0248671283,0.0,26842.97513287175,0.0,0.0,0.0,0.0,0.0,0.0
001297/26/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047/25/09/456/X,535375.0,1,1,535375.0,535375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749/25/11/192/XXXI,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
001448/25/BLW,301638.0,1,1,301638.0,301638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015/25/10/681/VF,655125.0,1,2,655125.0,638610.7782994879,0.0,16514.221700512142,0.0,0.0,0.0,0.0,0.0,0.0
411/25/12/587/X,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
499/26/02/853/X,826596.0,1,1,826596.0,826596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637/25/12/123/X,55125.0,1,2,55125.0,52388.20095528232,0.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
823/25/12/685/X,875125.0,1,2,875125.0,587473.925595238,0.0,287651.0744047619,0.0,0.0,0.0,0.0,0.0,0.0
249/25/09/778/VZ,305125.0,1,2,305125.0,294357.6182594474,0.0,10767.381740552617,0.0,0.0,0.0,0.0,0.0,0.0
996/25/10/670/X,237625.0,1,2,237625.0,224881.09338363513,0.0,12743.906616364864,0.0,0.0,0.0,0.0,0.0,0.0
413/25/09/393/X,25125.0,2,2,10125.0,23762.333773273513,14999.999999999998,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
898/25/12/381/XRM1,-7500.0,0,0,-7500.0,-7500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
816/25/12/127/XR1,682625.0,1,1,682625.0,682625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636/25/11/878/X,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
046049/25/SBY,171000.0,1,2,171000.0,159989.72585244937,0.0,11010.274147550645,0.0,0.0,0.0,0.0,0.0,0.0
617/25/09/010/VZ,803875.0,1,1,803875.0,803875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036500/25/SBY,126750.0,1,1,126750.0,126750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455/26/01/543/VA,45125.0,1,2,45125.0,40676.325398872796,0.0,4448.674601127204,0.0,0.0,0.0,0.0,0.0,0.0
860/25/06/193/X,1132125.0,1,1,1132125.0,1132125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293/25/09/678/VA,182625.0,1,1,182625.0,182625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
